"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","START PAGES","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","OUTDEGREE","NEIGHBOORS COUNT","TOTAL KNOWN PAGES","CRAWLED PAGES","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","total_tweets (TAGS)","twitter_score (TAGS)","total_twitter_users (TAGS)","FREETAGS (TAGS)","uncrawlable (TAGS)","createdBy (TECHNICAL INFO)","mergedWebEntities (TECHNICAL INFO)"
"675","Iphonesoft.fr","IN","http://iphonesoft.fr http://www.iphonesoft.fr https://iphonesoft.fr https://www.iphonesoft.fr","s:https|h:fr|h:iphonesoft| s:https|h:fr|h:iphonesoft|h:www| s:http|h:fr|h:iphonesoft| s:http|h:fr|h:iphonesoft|h:www|","https://iphonesoft.fr","https://iphonesoft.fr","true","FINISHED","FINISHED","6","766","772","2497","2492","1689961862190","2023-07-21T17:51:02.190Z","1689962016816","2023-07-21T17:53:36.816Z","10274","0,05790711778","1395","","","user via lru",""
"677","Herodote.net","IN","http://herodote.net http://www.herodote.net https://herodote.net https://www.herodote.net","s:https|h:net|h:herodote| s:https|h:net|h:herodote|h:www| s:http|h:net|h:herodote| s:http|h:net|h:herodote|h:www|","https://herodote.net","https://herodote.net","true","FINISHED","FINISHED","49","473","517","5302","5136","1689961863760","2023-07-21T17:51:03.760Z","1689962013361","2023-07-21T17:53:33.361Z","3846","0,05747128027","2511","","","user via lru",""
"678","Alalumieredunouveaumonde.blogspot.com","IN","http://alalumieredunouveaumonde.blogspot.com http://www.alalumieredunouveaumonde.blogspot.com https://alalumieredunouveaumonde.blogspot.com https://www.alalumieredunouveaumonde.blogspot.com","s:https|h:blogspot.com|h:alalumieredunouveaumonde| s:https|h:blogspot.com|h:alalumieredunouveaumonde|h:www| s:http|h:blogspot.com|h:alalumieredunouveaumonde| s:http|h:blogspot.com|h:alalumieredunouveaumonde|h:www|","https://alalumieredunouveaumonde.blogspot.com","https://alalumieredunouveaumonde.blogspot.com","true","FINISHED","FINISHED","0","4940","4940","6047","6047","1689961864465","2023-07-21T17:51:04.465Z","1689962013320","2023-07-21T17:53:33.320Z","3713","0,05743506622","2827","","","user via lru",""
"679","Sortirdunucleaire.org","IN","http://sortirdunucleaire.org http://www.sortirdunucleaire.org https://sortirdunucleaire.org https://www.sortirdunucleaire.org","s:https|h:org|h:sortirdunucleaire| s:https|h:org|h:sortirdunucleaire|h:www| s:http|h:org|h:sortirdunucleaire| s:http|h:org|h:sortirdunucleaire|h:www|","https://sortirdunucleaire.org","https://sortirdunucleaire.org","true","FINISHED","FINISHED","18","988","1000","2349","2245","1689961866082","2023-07-21T17:51:06.082Z","1689962010119","2023-07-21T17:53:30.119Z","4207","0,05739212073","2408","","","user via lru",""
"680","Carenews.com","IN","http://carenews.com http://www.carenews.com https://carenews.com https://www.carenews.com","s:https|h:com|h:carenews| s:https|h:com|h:carenews|h:www| s:http|h:com|h:carenews| s:http|h:com|h:carenews|h:www|","https://carenews.com","https://carenews.com","true","FINISHED","FINISHED","8","3492","3494","3588","3584","1689961867180","2023-07-21T17:51:07.180Z","1689962007716","2023-07-21T17:53:27.716Z","3634","0,05738436098","2542","","","user via lru",""
"681","Rebellyon.info","IN","http://rebellyon.info http://www.rebellyon.info https://rebellyon.info https://www.rebellyon.info","s:https|h:info|h:rebellyon| s:https|h:info|h:rebellyon|h:www| s:http|h:info|h:rebellyon| s:http|h:info|h:rebellyon|h:www|","https://rebellyon.info","https://rebellyon.info","true","FINISHED","FINISHED","12","6639","6642","20216","20102","1689961868407","2023-07-21T17:51:08.407Z","1689962007677","2023-07-21T17:53:27.677Z","4956","0,0573779882","2338","","","user via lru",""
"682","Infoclimat.fr","IN","http://infoclimat.fr http://www.infoclimat.fr https://infoclimat.fr https://www.infoclimat.fr","s:https|h:fr|h:infoclimat| s:https|h:fr|h:infoclimat|h:www| s:http|h:fr|h:infoclimat| s:http|h:fr|h:infoclimat|h:www|","https://infoclimat.fr","https://infoclimat.fr","true","FINISHED","FINISHED","26","329","346","6852","6802","1689961868757","2023-07-21T17:51:08.757Z","1689962005921","2023-07-21T17:53:25.921Z","3849","0,05723371957","2544","","","user via lru",""
"683","Terre-Net.fr","IN","http://terre-net.fr http://www.terre-net.fr https://terre-net.fr https://www.terre-net.fr","s:https|h:fr|h:terre-net| s:https|h:fr|h:terre-net|h:www| s:http|h:fr|h:terre-net| s:http|h:fr|h:terre-net|h:www|","https://terre-net.fr","https://terre-net.fr","true","FINISHED","FINISHED","19","407","423","1103","1078","1689961869071","2023-07-21T17:51:09.071Z","1689962005873","2023-07-21T17:53:25.873Z","3732","0,05719304258","2536","","","user via lru",""
"684","Passeportsante.net","IN","http://passeportsante.net http://www.passeportsante.net https://passeportsante.net https://www.passeportsante.net","s:https|h:net|h:passeportsante| s:https|h:net|h:passeportsante|h:www| s:http|h:net|h:passeportsante| s:http|h:net|h:passeportsante|h:www|","https://passeportsante.net","https://passeportsante.net","true","FINISHED","FINISHED","61","2047","2090","11296","11243","1689961869482","2023-07-21T17:51:09.482Z","1689962005676","2023-07-21T17:53:25.676Z","4780","0,05707211244","2329","","","user via lru",""
"685","Autojournal.fr","IN","http://autojournal.fr http://www.autojournal.fr https://autojournal.fr https://www.autojournal.fr","s:https|h:fr|h:autojournal| s:https|h:fr|h:autojournal|h:www| s:http|h:fr|h:autojournal| s:http|h:fr|h:autojournal|h:www|","https://autojournal.fr","https://autojournal.fr","true","FINISHED","FINISHED","17","241","255","1199","1088","1689961869911","2023-07-21T17:51:09.911Z","1689962004178","2023-07-21T17:53:24.178Z","9420","0,05705358981","1389","","","user via lru",""
"686","Newsweed.fr","IN","http://newsweed.fr http://www.newsweed.fr https://newsweed.fr https://www.newsweed.fr","s:https|h:fr|h:newsweed| s:https|h:fr|h:newsweed|h:www| s:http|h:fr|h:newsweed| s:http|h:fr|h:newsweed|h:www|","https://newsweed.fr","https://newsweed.fr","true","FINISHED","FINISHED","3","1002","1005","1868","1866","1689961870225","2023-07-21T17:51:10.225Z","1689962004135","2023-07-21T17:53:24.135Z","5751","0,0568786455","2134","","","user via lru",""
"687","Infoequitable.org","IN","http://infoequitable.org http://www.infoequitable.org https://infoequitable.org https://www.infoequitable.org","s:https|h:org|h:infoequitable| s:https|h:org|h:infoequitable|h:www| s:http|h:org|h:infoequitable| s:http|h:org|h:infoequitable|h:www|","https://infoequitable.org","https://infoequitable.org","true","FINISHED","FINISHED","3","260","262","186","171","1689961870573","2023-07-21T17:51:10.573Z","1689962003751","2023-07-21T17:53:23.751Z","3596","0,05683151348","2611","","","user via lru",""
"688","Infos-Dijon.com","IN","http://infos-dijon.com http://www.infos-dijon.com https://infos-dijon.com https://www.infos-dijon.com","s:https|h:com|h:infos-dijon| s:https|h:com|h:infos-dijon|h:www| s:http|h:com|h:infos-dijon| s:http|h:com|h:infos-dijon|h:www|","https://infos-dijon.com","https://infos-dijon.com","true","FINISHED","FINISHED","7","100","106","722","687","1689961870966","2023-07-21T17:51:10.966Z","1689962003700","2023-07-21T17:53:23.700Z","4720","0,0567867376","2373","","","user via lru",""
"689","Actuel-Rh.fr","IN","http://actuel-rh.fr http://www.actuel-rh.fr https://actuel-rh.fr https://www.actuel-rh.fr","s:https|h:fr|h:actuel-rh| s:https|h:fr|h:actuel-rh|h:www| s:http|h:fr|h:actuel-rh| s:http|h:fr|h:actuel-rh|h:www|","https://actuel-rh.fr","https://actuel-rh.fr","true","FINISHED","FINISHED","2","38","40","735","734","1689961871331","2023-07-21T17:51:11.331Z","1689962003105","2023-07-21T17:53:23.105Z","6414","0,05660444642","2062","","","user via lru",""
"690","Toutelatele.com","IN","http://toutelatele.com http://www.toutelatele.com https://toutelatele.com https://www.toutelatele.com","s:https|h:com|h:toutelatele| s:https|h:com|h:toutelatele|h:www| s:http|h:com|h:toutelatele| s:http|h:com|h:toutelatele|h:www|","https://toutelatele.com","https://toutelatele.com","true","FINISHED","FINISHED","12","13","25","2157","2122","1689961871719","2023-07-21T17:51:11.719Z","1689962003049","2023-07-21T17:53:23.049Z","4702","0,05610905298","2295","","","user via lru",""
"691","Lafuria.fr","IN","http://lafuria.fr http://www.lafuria.fr https://lafuria.fr https://www.lafuria.fr","s:https|h:fr|h:lafuria| s:https|h:fr|h:lafuria|h:www| s:http|h:fr|h:lafuria| s:http|h:fr|h:lafuria|h:www|","https://lafuria.fr","https://lafuria.fr","true","FINISHED","FINISHED","1","33","34","153","150","1689961872069","2023-07-21T17:51:12.069Z","1689962002752","2023-07-21T17:53:22.752Z","3814","0,05610812434","2564","","","user via lru",""
"692","Batiactu.com","IN","http://batiactu.com http://www.batiactu.com https://batiactu.com https://www.batiactu.com","s:https|h:com|h:batiactu| s:https|h:com|h:batiactu|h:www| s:http|h:com|h:batiactu| s:http|h:com|h:batiactu|h:www|","https://batiactu.com","https://batiactu.com","true","FINISHED","FINISHED","21","358","379","3510","3472","1689961872488","2023-07-21T17:51:12.488Z","1689962000965","2023-07-21T17:53:20.965Z","3870","0,05609031981","2409","","","user via lru",""
"693","Movierama.fr","IN","http://movierama.fr http://www.movierama.fr https://movierama.fr https://www.movierama.fr","s:https|h:fr|h:movierama| s:https|h:fr|h:movierama|h:www| s:http|h:fr|h:movierama| s:http|h:fr|h:movierama|h:www|","https://movierama.fr","https://movierama.fr","true","FINISHED","FINISHED","1","28","29","415","415","1689961872812","2023-07-21T17:51:12.812Z","1689962000920","2023-07-21T17:53:20.920Z","5699","0,05596110537","2096","","","user via lru",""
"694","Lemonde.co.il","IN","http://lemonde.co.il http://www.lemonde.co.il https://lemonde.co.il https://www.lemonde.co.il","s:https|h:co.il|h:lemonde| s:https|h:co.il|h:lemonde|h:www| s:http|h:co.il|h:lemonde| s:http|h:co.il|h:lemonde|h:www|","https://lemonde.co.il","https://lemonde.co.il","true","FINISHED","FINISHED","1","118","118","320","319","1689961873128","2023-07-21T17:51:13.128Z","1689961999717","2023-07-21T17:53:19.717Z","13903","0,05592618788","628","","","user via lru",""
"695","Lopinion.com","IN","http://lopinion.com http://www.lopinion.com https://lopinion.com https://www.lopinion.com","s:https|h:com|h:lopinion| s:https|h:com|h:lopinion|h:www| s:http|h:com|h:lopinion| s:http|h:com|h:lopinion|h:www|","https://lopinion.com","https://lopinion.com","true","FINISHED","FINISHED","5","461","465","1606","1601","1689961873424","2023-07-21T17:51:13.424Z","1689961998343","2023-07-21T17:53:18.343Z","6821","0,05592123353","1904","","","user via lru",""
"696","Lemondedelenergie.com","IN","http://lemondedelenergie.com http://www.lemondedelenergie.com https://lemondedelenergie.com https://www.lemondedelenergie.com","s:https|h:com|h:lemondedelenergie| s:https|h:com|h:lemondedelenergie|h:www| s:http|h:com|h:lemondedelenergie| s:http|h:com|h:lemondedelenergie|h:www|","https://lemondedelenergie.com","https://lemondedelenergie.com","true","FINISHED","FINISHED","11","1404","1410","2219","2203","1689961873732","2023-07-21T17:51:13.732Z","1689961998256","2023-07-21T17:53:18.256Z","3599","0,0558428173","2476","","","user via lru",""
"697","Compta-Online.com","IN","http://compta-online.com http://www.compta-online.com https://compta-online.com https://www.compta-online.com","s:https|h:com|h:compta-online| s:https|h:com|h:compta-online|h:www| s:http|h:com|h:compta-online| s:http|h:com|h:compta-online|h:www|","https://compta-online.com","https://compta-online.com","true","FINISHED","FINISHED","1","490","491","1982","1979","1689961874030","2023-07-21T17:51:14.030Z","1689961998163","2023-07-21T17:53:18.163Z","9017","0,05547260344","1429","","","user via lru",""
"698","Toutelaculture.com","IN","http://toutelaculture.com http://www.toutelaculture.com https://toutelaculture.com https://www.toutelaculture.com","s:https|h:com|h:toutelaculture| s:https|h:com|h:toutelaculture|h:www| s:http|h:com|h:toutelaculture| s:http|h:com|h:toutelaculture|h:www|","https://toutelaculture.com","https://toutelaculture.com","true","FINISHED","FINISHED","5","876","881","2341","2337","1689961874323","2023-07-21T17:51:14.323Z","1689961998075","2023-07-21T17:53:18.075Z","5893","0,05528491796","2006","","","user via lru",""
"699","Itsocial.fr","IN","http://itsocial.fr http://www.itsocial.fr https://itsocial.fr https://www.itsocial.fr","s:https|h:fr|h:itsocial| s:https|h:fr|h:itsocial|h:www| s:http|h:fr|h:itsocial| s:http|h:fr|h:itsocial|h:www|","https://itsocial.fr","https://itsocial.fr","true","FINISHED","FINISHED","3","131","134","1708","1704","1689961874705","2023-07-21T17:51:14.705Z","1689961997989","2023-07-21T17:53:17.989Z","5632","0,05511487258","2059","","","user via lru",""
"700","Parolesdhistoire.fr","IN","http://parolesdhistoire.fr http://www.parolesdhistoire.fr https://parolesdhistoire.fr https://www.parolesdhistoire.fr","s:https|h:fr|h:parolesdhistoire| s:https|h:fr|h:parolesdhistoire|h:www| s:http|h:fr|h:parolesdhistoire| s:http|h:fr|h:parolesdhistoire|h:www|","https://parolesdhistoire.fr","https://parolesdhistoire.fr","true","FINISHED","FINISHED","2","320","321","1023","1023","1689961875015","2023-07-21T17:51:15.015Z","1689961997900","2023-07-21T17:53:17.900Z","3329","0,05508290672","2503","","","user via lru",""
"701","Dexerto.fr","IN","http://dexerto.fr http://www.dexerto.fr https://dexerto.fr https://www.dexerto.fr","s:https|h:fr|h:dexerto| s:https|h:fr|h:dexerto|h:www| s:http|h:fr|h:dexerto| s:http|h:fr|h:dexerto|h:www|","https://dexerto.fr","https://dexerto.fr","true","FINISHED","FINISHED","1","118","119","334","333","1689961875305","2023-07-21T17:51:15.305Z","1689961997804","2023-07-21T17:53:17.804Z","3437","0,0549751778","2468","","","user via lru",""
"702","Geopolintel.fr","IN","http://geopolintel.fr http://www.geopolintel.fr https://geopolintel.fr https://www.geopolintel.fr","s:https|h:fr|h:geopolintel| s:https|h:fr|h:geopolintel|h:www| s:http|h:fr|h:geopolintel| s:http|h:fr|h:geopolintel|h:www|","https://geopolintel.fr","https://geopolintel.fr","true","FINISHED","FINISHED","19","305","323","608","501","1689961875650","2023-07-21T17:51:15.650Z","1689961997719","2023-07-21T17:53:17.719Z","3109","0,05483200561","2590","","","user via lru",""
"703","Laregledujeu.org","IN","http://laregledujeu.org http://www.laregledujeu.org https://laregledujeu.org https://www.laregledujeu.org","s:https|h:org|h:laregledujeu| s:https|h:org|h:laregledujeu|h:www| s:http|h:org|h:laregledujeu| s:http|h:org|h:laregledujeu|h:www|","https://laregledujeu.org","https://laregledujeu.org","true","FINISHED","FINISHED","16","246","260","2336","2247","1689961876021","2023-07-21T17:51:16.021Z","1689961997630","2023-07-21T17:53:17.630Z","3063","0,0546857816","2530","","","user via lru",""
"705","Jeuxvideo-Live.com","IN","http://jeuxvideo-live.com http://www.jeuxvideo-live.com https://jeuxvideo-live.com https://www.jeuxvideo-live.com","s:https|h:com|h:jeuxvideo-live| s:https|h:com|h:jeuxvideo-live|h:www| s:http|h:com|h:jeuxvideo-live| s:http|h:com|h:jeuxvideo-live|h:www|","https://jeuxvideo-live.com","https://jeuxvideo-live.com","true","FINISHED","FINISHED","2","151","153","781","780","1689961876899","2023-07-21T17:51:16.899Z","1689961997432","2023-07-21T17:53:17.432Z","8127","0,05452639063","1654","","","user via lru",""
"706","Le11Hdf.fr","IN","http://le11hdf.fr http://www.le11hdf.fr https://le11hdf.fr https://www.le11hdf.fr","s:https|h:fr|h:le11hdf| s:https|h:fr|h:le11hdf|h:www| s:http|h:fr|h:le11hdf| s:http|h:fr|h:le11hdf|h:www|","https://le11hdf.fr","https://le11hdf.fr","true","FINISHED","FINISHED","6","64","70","126","70","1689961877223","2023-07-21T17:51:17.223Z","1689961997349","2023-07-21T17:53:17.349Z","12021","0,05415461967","933","","","user via lru",""
"707","Paddock-Gp.com","IN","http://paddock-gp.com http://www.paddock-gp.com https://paddock-gp.com https://www.paddock-gp.com","s:https|h:com|h:paddock-gp| s:https|h:com|h:paddock-gp|h:www| s:http|h:com|h:paddock-gp| s:http|h:com|h:paddock-gp|h:www|","https://paddock-gp.com","https://paddock-gp.com","true","FINISHED","FINISHED","2","163","165","435","433","1689961877648","2023-07-21T17:51:17.648Z","1689961997264","2023-07-21T17:53:17.264Z","8159","0,0539829761","1484","","","user via lru",""
"708","Club-Stephenking.fr","IN","http://club-stephenking.fr http://www.club-stephenking.fr https://club-stephenking.fr https://www.club-stephenking.fr","s:https|h:fr|h:club-stephenking| s:https|h:fr|h:club-stephenking|h:www| s:http|h:fr|h:club-stephenking| s:http|h:fr|h:club-stephenking|h:www|","https://club-stephenking.fr","https://club-stephenking.fr","true","FINISHED","FINISHED","1","520","520","1448","1443","1689961877973","2023-07-21T17:51:17.973Z","1689961997180","2023-07-21T17:53:17.180Z","3476","0,05386251205","2471","","","user via lru",""
"709","Pausefoot.com","IN","http://pausefoot.com http://www.pausefoot.com https://pausefoot.com https://www.pausefoot.com","s:https|h:com|h:pausefoot| s:https|h:com|h:pausefoot|h:www| s:http|h:com|h:pausefoot| s:http|h:com|h:pausefoot|h:www|","https://pausefoot.com","https://pausefoot.com https://www.pausefoot.com/","true","FINISHED","FINISHED","0","249","249","1118","1118","1689961878264","2023-07-21T17:51:18.264Z","1693322744266","2023-08-29T15:25:44.266Z","15073","0,05364900732","232","","","user via lru",""
"710","Lesfrancais.press","IN","http://lesfrancais.press http://www.lesfrancais.press https://lesfrancais.press https://www.lesfrancais.press","s:https|h:press|h:lesfrancais| s:https|h:press|h:lesfrancais|h:www| s:http|h:press|h:lesfrancais| s:http|h:press|h:lesfrancais|h:www|","https://lesfrancais.press","https://lesfrancais.press","true","FINISHED","FINISHED","4","333","337","550","547","1689961878608","2023-07-21T17:51:18.608Z","1689961997070","2023-07-21T17:53:17.070Z","4427","0,0535124146","2198","","","user via lru",""
"711","Limpertinentmedia.com","IN","http://limpertinentmedia.com http://www.limpertinentmedia.com https://limpertinentmedia.com https://www.limpertinentmedia.com","s:https|h:com|h:limpertinentmedia| s:https|h:com|h:limpertinentmedia|h:www| s:http|h:com|h:limpertinentmedia| s:http|h:com|h:limpertinentmedia|h:www|","https://limpertinentmedia.com","https://limpertinentmedia.com","true","FINISHED","FINISHED","9","88","97","224","207","1689961878925","2023-07-21T17:51:18.925Z","1689961996961","2023-07-21T17:53:16.961Z","3105","0,0534537231","2580","","","user via lru",""
"712","La-Verite-Vous-Rendra-Libres.org","IN","http://la-verite-vous-rendra-libres.org http://www.la-verite-vous-rendra-libres.org https://la-verite-vous-rendra-libres.org https://www.la-verite-vous-rendra-libres.org","s:https|h:org|h:la-verite-vous-rendra-libres| s:https|h:org|h:la-verite-vous-rendra-libres|h:www| s:http|h:org|h:la-verite-vous-rendra-libres| s:http|h:org|h:la-verite-vous-rendra-libres|h:www|","https://la-verite-vous-rendra-libres.org","https://la-verite-vous-rendra-libres.org","true","FINISHED","FINISHED","7","1319","1322","1102","1095","1689961879224","2023-07-21T17:51:19.224Z","1689961996840","2023-07-21T17:53:16.840Z","2872","0,05342473917","2549","","","user via lru",""
"713","Info-Chalon.com","IN","http://info-chalon.com http://www.info-chalon.com https://info-chalon.com https://www.info-chalon.com","s:https|h:com|h:info-chalon| s:https|h:com|h:info-chalon|h:www| s:http|h:com|h:info-chalon| s:http|h:com|h:info-chalon|h:www|","https://info-chalon.com","https://info-chalon.com","true","FINISHED","FINISHED","7","500","506","4479","4473","1689961879840","2023-07-21T17:51:19.840Z","1689961996753","2023-07-21T17:53:16.753Z","2934","0,05330201531","2539","","","user via lru",""
"714","Nordicmag.info","IN","http://nordicmag.info http://www.nordicmag.info https://nordicmag.info https://www.nordicmag.info","s:https|h:info|h:nordicmag| s:https|h:info|h:nordicmag|h:www| s:http|h:info|h:nordicmag| s:http|h:info|h:nordicmag|h:www|","https://nordicmag.info","https://nordicmag.info","true","FINISHED","FINISHED","0","452","452","2866","2864","1689961880148","2023-07-21T17:51:20.148Z","1689961996669","2023-07-21T17:53:16.669Z","9495","0,05325668752","1533","","","user via lru",""
"715","Achatpublic.info","IN","http://achatpublic.info http://www.achatpublic.info https://achatpublic.info https://www.achatpublic.info","s:https|h:info|h:achatpublic| s:https|h:info|h:achatpublic|h:www| s:http|h:info|h:achatpublic| s:http|h:info|h:achatpublic|h:www|","https://achatpublic.info","https://achatpublic.info","true","FINISHED","FINISHED","0","27","27","785","785","1689961880586","2023-07-21T17:51:20.586Z","1689961996576","2023-07-21T17:53:16.576Z","10888","0,05324484814","951","","","user via lru",""
"716","Onvoitout.fr","IN","http://onvoitout.fr http://www.onvoitout.fr https://onvoitout.fr https://www.onvoitout.fr","s:https|h:fr|h:onvoitout| s:https|h:fr|h:onvoitout|h:www| s:http|h:fr|h:onvoitout| s:http|h:fr|h:onvoitout|h:www|","https://onvoitout.fr","https://onvoitout.fr","true","FINISHED","FINISHED","0","26","26","361","361","1689961880940","2023-07-21T17:51:20.940Z","1689961996459","2023-07-21T17:53:16.459Z","14149","0,05319905256","390","Comment MC: source et focus malgré le .fr","","user via lru",""
"717","Dcplanet.fr","IN","http://dcplanet.fr http://www.dcplanet.fr https://dcplanet.fr https://www.dcplanet.fr","s:https|h:fr|h:dcplanet| s:https|h:fr|h:dcplanet|h:www| s:http|h:fr|h:dcplanet| s:http|h:fr|h:dcplanet|h:www|","https://dcplanet.fr","https://dcplanet.fr","true","FINISHED","FINISHED","2","255","256","774","773","1689961881310","2023-07-21T17:51:21.310Z","1689961996308","2023-07-21T17:53:16.308Z","4961","0,05316754282","2216","","","user via lru",""
"718","Lechasseurfrancais.com","IN","http://lechasseurfrancais.com http://www.lechasseurfrancais.com https://lechasseurfrancais.com https://www.lechasseurfrancais.com","s:https|h:com|h:lechasseurfrancais| s:https|h:com|h:lechasseurfrancais|h:www| s:http|h:com|h:lechasseurfrancais| s:http|h:com|h:lechasseurfrancais|h:www|","https://lechasseurfrancais.com","https://lechasseurfrancais.com","true","FINISHED","FINISHED","2","38","40","282","279","1689961881680","2023-07-21T17:51:21.680Z","1689961996200","2023-07-21T17:53:16.200Z","3148","0,05316621396","2438","","","user via lru",""
"719","F1Only.fr","IN","http://f1only.fr http://www.f1only.fr https://f1only.fr https://www.f1only.fr","s:https|h:fr|h:f1only| s:https|h:fr|h:f1only|h:www| s:http|h:fr|h:f1only| s:http|h:fr|h:f1only|h:www|","https://f1only.fr","https://f1only.fr","true","FINISHED","FINISHED","0","19","19","166","166","1689961882045","2023-07-21T17:51:22.045Z","1689961995778","2023-07-21T17:53:15.778Z","8190","0,05315171267","1499","","","user via lru",""
"720","Troiscouleurs.fr","IN","http://troiscouleurs.fr http://www.troiscouleurs.fr https://troiscouleurs.fr https://www.troiscouleurs.fr","s:https|h:fr|h:troiscouleurs| s:https|h:fr|h:troiscouleurs|h:www| s:http|h:fr|h:troiscouleurs| s:http|h:fr|h:troiscouleurs|h:www|","https://troiscouleurs.fr","https://troiscouleurs.fr","true","FINISHED","FINISHED","3","156","159","448","445","1689961882404","2023-07-21T17:51:22.404Z","1689961995693","2023-07-21T17:53:15.693Z","4677","0,05312221214","2106","","","user via lru",""
"722","Meteo-Villes.com","IN","http://meteo-villes.com http://www.meteo-villes.com https://meteo-villes.com https://www.meteo-villes.com","s:https|h:com|h:meteo-villes| s:https|h:com|h:meteo-villes|h:www| s:http|h:com|h:meteo-villes| s:http|h:com|h:meteo-villes|h:www|","https://meteo-villes.com","https://meteo-villes.com","true","FINISHED","FINISHED","8","274","279","4079","3651","1689961884489","2023-07-21T17:51:24.489Z","1689961995418","2023-07-21T17:53:15.418Z","3804","0,05264604675","2305","","","user via lru",""
"724","Larevuedudigital.com","IN","http://larevuedudigital.com http://www.larevuedudigital.com https://larevuedudigital.com https://www.larevuedudigital.com","s:https|h:com|h:larevuedudigital| s:https|h:com|h:larevuedudigital|h:www| s:http|h:com|h:larevuedudigital| s:http|h:com|h:larevuedudigital|h:www|","https://larevuedudigital.com","https://larevuedudigital.com","true","FINISHED","FINISHED","5","364","369","812","808","1689961885125","2023-07-21T17:51:25.125Z","1689961995194","2023-07-21T17:53:15.194Z","4654","0,05239436155","2142","","","user via lru",""
"725","Lechotouristique.com","IN","http://lechotouristique.com http://www.lechotouristique.com https://lechotouristique.com https://www.lechotouristique.com","s:https|h:com|h:lechotouristique| s:https|h:com|h:lechotouristique|h:www| s:http|h:com|h:lechotouristique| s:http|h:com|h:lechotouristique|h:www|","https://lechotouristique.com","https://lechotouristique.com","true","FINISHED","FINISHED","21","431","449","1229","1203","1689961885473","2023-07-21T17:51:25.473Z","1689961995112","2023-07-21T17:53:15.112Z","4935","0,05223849352","2009","","","user via lru",""
"726","Frenchweb.fr","IN","http://frenchweb.fr http://www.frenchweb.fr https://frenchweb.fr https://www.frenchweb.fr","s:https|h:fr|h:frenchweb| s:https|h:fr|h:frenchweb|h:www| s:http|h:fr|h:frenchweb| s:http|h:fr|h:frenchweb|h:www|","https://frenchweb.fr","https://frenchweb.fr","true","FINISHED","FINISHED","20","700","719","2437","2413","1689961885824","2023-07-21T17:51:25.824Z","1689961995029","2023-07-21T17:53:15.029Z","4060","0,05218784237","2172","","","user via lru",""
"727","Iatranshumanisme.com","IN","http://iatranshumanisme.com http://www.iatranshumanisme.com https://iatranshumanisme.com https://www.iatranshumanisme.com","s:https|h:com|h:iatranshumanisme| s:https|h:com|h:iatranshumanisme|h:www| s:http|h:com|h:iatranshumanisme| s:http|h:com|h:iatranshumanisme|h:www|","https://iatranshumanisme.com","https://iatranshumanisme.com","true","FINISHED","FINISHED","13","3215","3227","2550","2530","1689961886146","2023-07-21T17:51:26.146Z","1689961994944","2023-07-21T17:53:14.944Z","3251","0,05195461906","2396","","","user via lru",""
"728","Boursedirect.fr","IN","http://boursedirect.fr http://www.boursedirect.fr https://boursedirect.fr https://www.boursedirect.fr","s:https|h:fr|h:boursedirect| s:https|h:fr|h:boursedirect|h:www| s:http|h:fr|h:boursedirect| s:http|h:fr|h:boursedirect|h:www|","https://boursedirect.fr","https://boursedirect.fr","true","FINISHED","FINISHED","10","125","135","3192","3181","1689961886512","2023-07-21T17:51:26.512Z","1689961994860","2023-07-21T17:53:14.860Z","4767","0,05187160747","2026","","","user via lru",""
"729","Bitcoin.fr","IN","http://bitcoin.fr http://www.bitcoin.fr https://bitcoin.fr https://www.bitcoin.fr","s:https|h:fr|h:bitcoin| s:https|h:fr|h:bitcoin|h:www| s:http|h:fr|h:bitcoin| s:http|h:fr|h:bitcoin|h:www|","https://bitcoin.fr","https://bitcoin.fr","true","FINISHED","FINISHED","10","2541","2546","1386","1371","1689961886860","2023-07-21T17:51:26.860Z","1689961994777","2023-07-21T17:53:14.777Z","4029","0,0518393871","2221","","","user via lru",""
"730","Legossip.net","IN","http://legossip.net http://www.legossip.net https://legossip.net https://www.legossip.net","s:https|h:net|h:legossip| s:https|h:net|h:legossip|h:www| s:http|h:net|h:legossip| s:http|h:net|h:legossip|h:www|","https://legossip.net","https://legossip.net","true","FINISHED","FINISHED","8","34","42","283","267","1689961887191","2023-07-21T17:51:27.191Z","1689961994693","2023-07-21T17:53:14.693Z","10054","0,05166822107","1026","Comment MC: source fr sur twitter","","user via lru",""
"731","Editoweb.eu","IN","http://editoweb.eu http://www.editoweb.eu https://editoweb.eu https://www.editoweb.eu","s:https|h:eu|h:editoweb| s:https|h:eu|h:editoweb|h:www| s:http|h:eu|h:editoweb| s:http|h:eu|h:editoweb|h:www|","https://editoweb.eu","https://editoweb.eu","true","FINISHED","FINISHED","1","1297","1298","70772","70768","1689961887617","2023-07-21T17:51:27.617Z","1689961994609","2023-07-21T17:53:14.609Z","3991","0,05161344954","2182","Comment MC: centré sur actu fr y compris région ","","user via lru",""
