webentity_id,name,prefixes,home_page,start_pages,indegree,hyphe_creation_timestamp,hyphe_last_modification_timestamp,outreach,foundation_year,batch,edito,parody,origin,digital_native,mediacloud_ids,wheel_category,wheel_subcategory,has_paywall,inactive
66,France 24,http://f24.my|http://facebook.com/FRANCE24|http://facebook.com/FRANCE24.Arabic|http://facebook.com/FRANCE24.English|http://facebook.com/FRANCE24.Espanol|http://facebook.com/FRANCE24.Observateurs|http://facebook.com/FRANCE24.Observers|http://facebook.com/FRANCE24.Observers.Arabic|http://facebook.com/France24RFISportsFR|http://france24.com|http://soundcloud.com/france24|http://twitter.com/FRANCE24|http://twitter.com/France24_ar|http://twitter.com/France24_en|http://twitter.com/France24_es|http://twitter.com/France24_fr|http://twitter.com/france24_ar|http://www.facebook.com/FRANCE24|http://www.facebook.com/FRANCE24.Arabic|http://www.facebook.com/FRANCE24.English|http://www.facebook.com/FRANCE24.Espanol|http://www.facebook.com/FRANCE24.Observateurs|http://www.facebook.com/FRANCE24.Observers|http://www.facebook.com/FRANCE24.Observers.Arabic|http://www.facebook.com/France24RFISportsFR|http://www.france24.com|http://www.soundcloud.com/france24|http://www.twitter.com/FRANCE24|http://www.twitter.com/France24_ar|http://www.twitter.com/France24_en|http://www.twitter.com/France24_es|http://www.twitter.com/France24_fr|http://www.twitter.com/france24_ar|https://f24.my|https://facebook.com/FRANCE24|https://facebook.com/FRANCE24.Arabic|https://facebook.com/FRANCE24.English|https://facebook.com/FRANCE24.Espanol|https://facebook.com/FRANCE24.Observateurs|https://facebook.com/FRANCE24.Observers|https://facebook.com/FRANCE24.Observers.Arabic|https://facebook.com/France24RFISportsFR|https://france24.com|https://soundcloud.com/france24|https://twitter.com/FRANCE24|https://twitter.com/France24_ar|https://twitter.com/France24_en|https://twitter.com/France24_es|https://twitter.com/France24_fr|https://twitter.com/france24_ar|https://www.f24.my|https://www.facebook.com/FRANCE24|https://www.facebook.com/FRANCE24.Arabic|https://www.facebook.com/FRANCE24.English|https://www.facebook.com/FRANCE24.Espanol|https://www.facebook.com/FRANCE24.Observateurs|https://www.facebook.com/FRANCE24.Observers|https://www.facebook.com/FRANCE24.Observers.Arabic|https://www.facebook.com/France24RFISportsFR|https://www.france24.com|https://www.soundcloud.com/france24|https://www.twitter.com/FRANCE24|https://www.twitter.com/France24_ar|https://www.twitter.com/France24_en|https://www.twitter.com/France24_es|https://www.twitter.com/France24_fr|https://www.twitter.com/france24_ar,https://www.france24.com/fr/,http://f24.my|http://facebook.com/FRANCE24|http://facebook.com/FRANCE24.Arabic|http://facebook.com/FRANCE24.English|http://facebook.com/FRANCE24.Espanol|http://facebook.com/FRANCE24.Observateurs|http://facebook.com/FRANCE24.Observers|http://facebook.com/FRANCE24.Observers.Arabic|http://facebook.com/France24RFISportsFR|http://france24.com|http://soundcloud.com/france24|http://twitter.com/FRANCE24|http://twitter.com/France24_ar|http://twitter.com/France24_en|http://twitter.com/France24_es|http://twitter.com/France24_fr|http://twitter.com/france24_ar|http://www.facebook.com/FRANCE24|http://www.facebook.com/FRANCE24.Arabic|http://www.facebook.com/FRANCE24.English|http://www.facebook.com/FRANCE24.Espanol|http://www.facebook.com/FRANCE24.Observateurs|http://www.facebook.com/FRANCE24.Observers|http://www.facebook.com/FRANCE24.Observers.Arabic|http://www.facebook.com/France24RFISportsFR|http://www.france24.com|http://www.soundcloud.com/france24|http://www.twitter.com/FRANCE24|http://www.twitter.com/France24_ar|http://www.twitter.com/France24_en|http://www.twitter.com/France24_es|http://www.twitter.com/France24_fr|http://www.twitter.com/france24_ar|https://f24.my|https://facebook.com/FRANCE24|https://facebook.com/FRANCE24.Arabic|https://facebook.com/FRANCE24.English|https://facebook.com/FRANCE24.Espanol|https://facebook.com/FRANCE24.Observateurs|https://facebook.com/FRANCE24.Observers|https://facebook.com/FRANCE24.Observers.Arabic|https://facebook.com/France24RFISportsFR|https://france24.com|https://soundcloud.com/france24|https://twitter.com/FRANCE24|https://twitter.com/France24_ar|https://twitter.com/France24_en|https://twitter.com/France24_es|https://twitter.com/France24_fr|https://twitter.com/france24_ar|https://www.f24.my|https://www.facebook.com/FRANCE24|https://www.facebook.com/FRANCE24.Arabic|https://www.facebook.com/FRANCE24.English|https://www.facebook.com/FRANCE24.Espanol|https://www.facebook.com/FRANCE24.Observateurs|https://www.facebook.com/FRANCE24.Observers|https://www.facebook.com/FRANCE24.Observers.Arabic|https://www.facebook.com/France24RFISportsFR|https://www.france24.com|https://www.soundcloud.com/france24|https://www.twitter.com/FRANCE24|https://www.twitter.com/France24_ar|https://www.twitter.com/France24_en|https://www.twitter.com/France24_es|https://www.twitter.com/France24_fr|https://www.twitter.com/france24_ar,168,1560347057026,1560353737702,internationale,2005,1,media,false,france,false,40570|40606|21095,Mainstream Media,Centre,false,
67,Franceculture.fr,http://facebook.com/backstagefranceculture|http://facebook.com/franceculture|http://facebook.com/franceculture.surlesdocks|http://facebook.com/mauvaisgenresfranceculture|http://franceculture.com|http://franceculture.fr|http://plus.google.com/+franceculture|http://twitter.com/franceculture|http://www.facebook.com/backstagefranceculture|http://www.facebook.com/franceculture|http://www.facebook.com/franceculture.surlesdocks|http://www.facebook.com/mauvaisgenresfranceculture|http://www.franceculture.com|http://www.franceculture.fr|http://www.plus.google.com/+franceculture|http://www.twitter.com/franceculture|https://facebook.com/backstagefranceculture|https://facebook.com/franceculture|https://facebook.com/franceculture.surlesdocks|https://facebook.com/mauvaisgenresfranceculture|https://franceculture.com|https://franceculture.fr|https://plus.google.com/+franceculture|https://twitter.com/franceculture|https://www.facebook.com/backstagefranceculture|https://www.facebook.com/franceculture|https://www.facebook.com/franceculture.surlesdocks|https://www.facebook.com/mauvaisgenresfranceculture|https://www.franceculture.fr|https://www.plus.google.com/+franceculture|https://www.twitter.com/franceculture,http://www.franceculture.fr/,http://facebook.com/backstagefranceculture|http://facebook.com/franceculture|http://facebook.com/franceculture.surlesdocks|http://facebook.com/mauvaisgenresfranceculture|http://franceculture.com|http://franceculture.fr|http://plus.google.com/+franceculture|http://twitter.com/franceculture|http://www.facebook.com/backstagefranceculture|http://www.facebook.com/franceculture|http://www.facebook.com/franceculture.surlesdocks|http://www.facebook.com/mauvaisgenresfranceculture|http://www.franceculture.com|http://www.franceculture.fr|http://www.plus.google.com/+franceculture|http://www.twitter.com/franceculture|https://facebook.com/backstagefranceculture|https://facebook.com/franceculture|https://facebook.com/franceculture.surlesdocks|https://facebook.com/mauvaisgenresfranceculture|https://franceculture.com|https://franceculture.fr|https://plus.google.com/+franceculture|https://twitter.com/franceculture|https://www.facebook.com/backstagefranceculture|https://www.facebook.com/franceculture|https://www.facebook.com/franceculture.surlesdocks|https://www.facebook.com/mauvaisgenresfranceculture|https://www.franceculture.fr|https://www.plus.google.com/+franceculture|https://www.twitter.com/franceculture,184,1560347057886,1560353737870,nationale,1944,1,media,false,france,false,107609,Mainstream Media,Centre,false,
68,Franceinter.fr,http://facebook.com/franceinter|http://facebook.com/franceinter.fr|http://franceinter.com|http://franceinter.fr|http://plus.google.com/+FranceInter|http://twitter.com/franceinter|http://www.facebook.com/franceinter|http://www.facebook.com/franceinter.fr|http://www.franceinter.com|http://www.franceinter.fr|http://www.plus.google.com/+FranceInter|http://www.twitter.com/franceinter|https://facebook.com/franceinter|https://facebook.com/franceinter.fr|https://franceinter.com|https://franceinter.fr|https://plus.google.com/+FranceInter|https://twitter.com/franceinter|https://www.facebook.com/franceinter|https://www.facebook.com/franceinter.fr|https://www.franceinter.fr|https://www.plus.google.com/+FranceInter|https://www.twitter.com/franceinter,http://www.franceinter.fr,http://facebook.com/franceinter|http://facebook.com/franceinter.fr|http://franceinter.com|http://franceinter.fr|http://plus.google.com/+FranceInter|http://twitter.com/franceinter|http://www.facebook.com/franceinter|http://www.facebook.com/franceinter.fr|http://www.franceinter.com|http://www.franceinter.fr|http://www.plus.google.com/+FranceInter|http://www.twitter.com/franceinter|https://facebook.com/franceinter|https://facebook.com/franceinter.fr|https://franceinter.com|https://franceinter.fr|https://plus.google.com/+FranceInter|https://twitter.com/franceinter|https://www.facebook.com/franceinter|https://www.facebook.com/franceinter.fr|https://www.franceinter.fr|https://www.plus.google.com/+FranceInter|https://www.twitter.com/franceinter,265,1560347058701,1560353738036,nationale,1947,1,media,false,france,false,144655,Mainstream Media,Hyper-centre,false,
69,Gamekult,http://facebook.com/gamekult|http://gamekult.com|http://m.facebook.com/gamekult|http://mobile.twitter.com/Gamekult|http://twitter.com/Gamekult|http://twitter.com/gamekult|http://www.facebook.com/gamekult|http://www.gamekult.com|http://www.m.facebook.com/gamekult|http://www.mobile.twitter.com/Gamekult|http://www.twitter.com/Gamekult|http://www.twitter.com/gamekult|https://facebook.com/gamekult|https://gamekult.com|https://m.facebook.com/gamekult|https://mobile.twitter.com/Gamekult|https://twitter.com/Gamekult|https://twitter.com/gamekult|https://www.facebook.com/gamekult|https://www.gamekult.com|https://www.m.facebook.com/gamekult|https://www.mobile.twitter.com/Gamekult|https://www.twitter.com/Gamekult|https://www.twitter.com/gamekult,https://www.gamekult.com/,http://facebook.com/gamekult|http://gamekult.com|http://m.facebook.com/gamekult|http://mobile.twitter.com/Gamekult|http://twitter.com/Gamekult|http://twitter.com/gamekult|http://www.facebook.com/gamekult|http://www.gamekult.com|http://www.m.facebook.com/gamekult|http://www.mobile.twitter.com/Gamekult|http://www.twitter.com/Gamekult|http://www.twitter.com/gamekult|https://facebook.com/gamekult|https://gamekult.com|https://m.facebook.com/gamekult|https://mobile.twitter.com/Gamekult|https://twitter.com/Gamekult|https://twitter.com/gamekult|https://www.facebook.com/gamekult|https://www.gamekult.com|https://www.m.facebook.com/gamekult|https://www.mobile.twitter.com/Gamekult|https://www.twitter.com/Gamekult|https://www.twitter.com/gamekult,21,1560347059557,1560353738215,nationale,2000,1,media,false,france,true,268588,Periphery,IT & Consumer,false,
70,Grazia.fr,http://business.facebook.com/graziafrance|http://facebook.com/graziafrance|http://fr.pinterest.com/graziafrance|http://grazia.fr|http://pinterest.com/graziafrance|http://twitter.com/grazia_fr|http://www.business.facebook.com/graziafrance|http://www.facebook.com/graziafrance|http://www.fr.pinterest.com/graziafrance|http://www.grazia.fr|http://www.pinterest.com/graziafrance|http://www.twitter.com/grazia_fr|https://business.facebook.com/graziafrance|https://facebook.com/graziafrance|https://fr.pinterest.com/graziafrance|https://grazia.fr|https://pinterest.com/graziafrance|https://twitter.com/grazia_fr|https://www.business.facebook.com/graziafrance|https://www.facebook.com/graziafrance|https://www.fr.pinterest.com/graziafrance|https://www.grazia.fr|https://www.pinterest.com/graziafrance|https://www.twitter.com/grazia_fr,https://www.grazia.fr,http://business.facebook.com/graziafrance|http://facebook.com/graziafrance|http://fr.pinterest.com/graziafrance|http://grazia.fr|http://pinterest.com/graziafrance|http://twitter.com/grazia_fr|http://www.business.facebook.com/graziafrance|http://www.facebook.com/graziafrance|http://www.fr.pinterest.com/graziafrance|http://www.grazia.fr|http://www.pinterest.com/graziafrance|http://www.twitter.com/grazia_fr|https://business.facebook.com/graziafrance|https://facebook.com/graziafrance|https://fr.pinterest.com/graziafrance|https://grazia.fr|https://pinterest.com/graziafrance|https://twitter.com/grazia_fr|https://www.business.facebook.com/graziafrance|https://www.facebook.com/graziafrance|https://www.fr.pinterest.com/graziafrance|https://www.grazia.fr|https://www.pinterest.com/graziafrance|https://www.twitter.com/grazia_fr,31,1560347060310,1560353738961,nationale,1938,1,media,false,italie,false,342403,Mainstream Media,Hyper-centre,false,
71,Herault-Tribune.com,http://herault-tribune.com|http://twitter.com/HeraultTribune|http://www.herault-tribune.com|http://www.twitter.com/HeraultTribune|https://herault-tribune.com|https://twitter.com/HeraultTribune|https://www.herault-tribune.com|https://www.twitter.com/HeraultTribune,https://www.herault-tribune.com,http://herault-tribune.com|http://twitter.com/HeraultTribune|http://www.herault-tribune.com|http://www.twitter.com/HeraultTribune|https://herault-tribune.com|https://twitter.com/HeraultTribune|https://www.herault-tribune.com|https://www.twitter.com/HeraultTribune,12,1560347060967,1560353739087,régionale,1973,1,media,false,france,false,717741,Periphery,PQR & Mag,false,
72,Hitek.fr,http://facebook.com/hitekfr|http://facebook.com/hitekstoreandbox|http://hitek.fr|http://twitter.com/Hitekfr|http://twitter.com/hitekfr|http://www.facebook.com/hitekfr|http://www.facebook.com/hitekstoreandbox|http://www.hitek.fr|http://www.twitter.com/Hitekfr|http://www.twitter.com/hitekfr|https://facebook.com/hitekfr|https://facebook.com/hitekstoreandbox|https://hitek.fr|https://twitter.com/Hitekfr|https://twitter.com/hitekfr|https://www.facebook.com/hitekfr|https://www.facebook.com/hitekstoreandbox|https://www.hitek.fr|https://www.twitter.com/Hitekfr|https://www.twitter.com/hitekfr,http://hitek.fr,http://facebook.com/hitekfr|http://facebook.com/hitekstoreandbox|http://hitek.fr|http://twitter.com/Hitekfr|http://twitter.com/hitekfr|http://www.facebook.com/hitekfr|http://www.facebook.com/hitekstoreandbox|http://www.hitek.fr|http://www.twitter.com/Hitekfr|http://www.twitter.com/hitekfr|https://facebook.com/hitekfr|https://facebook.com/hitekstoreandbox|https://hitek.fr|https://twitter.com/Hitekfr|https://twitter.com/hitekfr|https://www.facebook.com/hitekfr|https://www.facebook.com/hitekstoreandbox|https://www.hitek.fr|https://www.twitter.com/Hitekfr|https://www.twitter.com/hitekfr,25,1560347061670,1560353739136,nationale,2013,1,media,false,france,true,356615,Periphery,Leisure and Health,false,
73,Hoaxbuster.com,http://facebook.com/hoaxbuster|http://fr-fr.facebook.com/hoaxbuster|http://hoaxbuster.com|http://twitter.com/hoaxbuster|http://www.facebook.com/hoaxbuster|http://www.fr-fr.facebook.com/hoaxbuster|http://www.hoaxbuster.com|http://www.twitter.com/hoaxbuster|https://facebook.com/hoaxbuster|https://fr-fr.facebook.com/hoaxbuster|https://hoaxbuster.com|https://twitter.com/hoaxbuster|https://www.facebook.com/hoaxbuster|https://www.fr-fr.facebook.com/hoaxbuster|https://www.hoaxbuster.com|https://www.twitter.com/hoaxbuster,http://www.hoaxbuster.com,http://facebook.com/hoaxbuster|http://fr-fr.facebook.com/hoaxbuster|http://hoaxbuster.com|http://twitter.com/hoaxbuster|http://www.facebook.com/hoaxbuster|http://www.fr-fr.facebook.com/hoaxbuster|http://www.hoaxbuster.com|http://www.twitter.com/hoaxbuster|https://facebook.com/hoaxbuster|https://fr-fr.facebook.com/hoaxbuster|https://hoaxbuster.com|https://twitter.com/hoaxbuster|https://www.facebook.com/hoaxbuster|https://www.fr-fr.facebook.com/hoaxbuster|https://www.hoaxbuster.com|https://www.twitter.com/hoaxbuster,30,1560347062415,1560353739251,nationale,2000,1,media,false,france,true,517742,Counter-Informational Space,Alternative Health,false,
74,Horsdevospenses0833.blogspot.com,http://horsdevospenses0833.blogspot.com|http://horsdevospenses0833.blogspot.fr|http://horsdevospenses12333.blogspot.fr|http://www.horsdevospenses0833.blogspot.com|http://www.horsdevospenses0833.blogspot.fr|http://www.horsdevospenses12333.blogspot.fr|https://horsdevospenses0833.blogspot.com|https://horsdevospenses0833.blogspot.fr|https://horsdevospenses12333.blogspot.fr|https://www.horsdevospenses0833.blogspot.com|https://www.horsdevospenses0833.blogspot.fr|https://www.horsdevospenses12333.blogspot.fr,https://horsdevospenses0833.blogspot.com,http://horsdevospenses0833.blogspot.com|http://horsdevospenses0833.blogspot.fr|http://horsdevospenses12333.blogspot.fr|http://www.horsdevospenses0833.blogspot.com|http://www.horsdevospenses0833.blogspot.fr|http://www.horsdevospenses12333.blogspot.fr|https://horsdevospenses0833.blogspot.com|https://horsdevospenses0833.blogspot.fr|https://horsdevospenses12333.blogspot.fr|https://www.horsdevospenses0833.blogspot.com|https://www.horsdevospenses0833.blogspot.fr|https://www.horsdevospenses12333.blogspot.fr,5,1560347063110,1560353739667,nationale,2000,1,media,false,france,true,,Periphery,PQR & Mag,,
75,La gauche m'a tuer,http://dailymotion.com/lagauchematuer|http://facebook.com/lagauchematuer1|http://facebook.com/pages/La-gauche-ma-tuer|http://lagauchematuer.fr|http://twitter.com/lagauchematuer|http://www.dailymotion.com/lagauchematuer|http://www.facebook.com/lagauchematuer1|http://www.facebook.com/pages/La-gauche-ma-tuer|http://www.lagauchematuer.fr|http://www.twitter.com/lagauchematuer|https://dailymotion.com/lagauchematuer|https://facebook.com/lagauchematuer1|https://facebook.com/pages/La-gauche-ma-tuer|https://lagauchematuer.fr|https://twitter.com/lagauchematuer|https://www.dailymotion.com/lagauchematuer|https://www.facebook.com/lagauchematuer1|https://www.facebook.com/pages/La-gauche-ma-tuer|https://www.lagauchematuer.fr|https://www.twitter.com/lagauchematuer,http://www.lagauchematuer.fr,http://dailymotion.com/lagauchematuer|http://facebook.com/lagauchematuer1|http://facebook.com/pages/La-gauche-ma-tuer|http://lagauchematuer.fr|http://twitter.com/lagauchematuer|http://www.dailymotion.com/lagauchematuer|http://www.facebook.com/lagauchematuer1|http://www.facebook.com/pages/La-gauche-ma-tuer|http://www.lagauchematuer.fr|http://www.twitter.com/lagauchematuer|https://dailymotion.com/lagauchematuer|https://facebook.com/lagauchematuer1|https://facebook.com/pages/La-gauche-ma-tuer|https://lagauchematuer.fr|https://twitter.com/lagauchematuer|https://www.dailymotion.com/lagauchematuer|https://www.facebook.com/lagauchematuer1|https://www.facebook.com/pages/La-gauche-ma-tuer|https://www.lagauchematuer.fr|https://www.twitter.com/lagauchematuer,25,1560347063785,1560353739963,nationale,2010,1,media,false,france,true,337787,Counter-Informational Space,Identitarian,,
